baselinker_product_id;inventory_id;avycloud_product_id;sku;ean;mpn;title;description;quantity;price;category_path;baselinker_product_id_source
499989311;78659;7325707913594;SKU-1000000007;7325707913594;2423000714;GANT Herren Hemd Capri Blau Gr. L Popeline 2423000714 NEU;Dieses hochwertige GANT Herrenhemd besticht durch sein klassisches Design und exzellente Verarbeitung. Gefertigt aus feiner Popeline, bietet es angenehmen Tragekomfort und ist besonders hautfreundlich. Das Hemd präsentiert sich in einem zeitlosen Gingham-Muster in ansprechendem Capri Blau, das vielseitig kombinierbar ist. Der komfortable Regular Fit und das ikonische GANT Shield Logo vereinen optimale Passform mit authentischem Markenbewusstsein. Es ist die ideale Wahl für smarte Casual-Anlässe oder als stilvolle Ergänzung Ihrer Freizeitgarderobe, passend für das ganze Jahr. Dieses langärmlige Hemd mit Kentkragen und durchgehender Knopfleiste ist ein Must-have für jeden modebewussten Mann.;1;90;;product.ops
489183572;78659;7325720928841;SKU-1018841553;7325720928841;22860-3610;ROCKANDBLUE Damen Mantel Light Stone Gr. 46 Winter Memory Poly Recycled NEU;Dieser ROCKANDBLUE Camila Coat ist ein stilvoller Wintermantel, der optimalen Schutz vor Kälte bietet. Gefertigt aus hochwertigem Winter Memory Poly Recycled Material, garantiert er Langlebigkeit und Komfort für die kalte Jahreszeit. Der Mantel zeichnet sich durch seine innovative BIONIC FINISH ECO WATER REPELLENCY aus, die zuverlässig vor Nässe schützt. Diese wasserabweisende Eigenschaft sorgt dafür, dass Sie auch bei unbeständigem Wetter stets trocken und komfortabel bleiben. Mit der Artikelnummer 22860-3610 und in der eleganten Farbe Light Stone ist dieser Mantel ein modisches Statement. Die Größe 46 bietet eine bequeme Passform für Damen, die Wert auf Qualität, Design und Funktionalität legen.;1;279;;product.ops
491625788;78659;7538f896-fb64-40ee-a606-65e08665fc2a;SKU-9166429134;;X0010STZPV;Peridan's Schubladenteiler 5.7cm NEU;Die Peridan's Bambus Schubladenteiler bieten eine elegante und äußerst praktische Lösung zur effektiven Organisation Ihrer Schubladen. Gefertigt aus 100% umweltfreundlichem Bambus, sind sie robust, sicher und nachhaltig für den täglichen Gebrauch in jedem Zuhause. Dank ihrer innovativen ausziehbaren Konstruktion lassen sich diese Teiler flexibel von 43 cm bis 56 cm anpassen, wodurch sie mühelos in diverse Schubladengrößen passen. Diese vielseitigen Organizer eignen sich hervorragend für Küchen, Schlafzimmer, Bäder oder Büros, um überall effektiv Ordnung zu schaffen. Das umfassende 4er-Set, inklusive zusätzlicher Trennelemente, ermöglicht eine individuelle und flexible Gestaltung Ihrer Aufbewahrungssysteme. Mit ihrem stilvollen Design und der einfachen Wartung sind diese Schubladenteiler eine langlebige und ästhetische Bereicherung für jede moderne Einrichtung.;1;18.99;;product.ops
491626608;78659;76113588807201;SKU-6099828388;7611358880720;00GZ;Sloggi BH M Atmungsaktiv Weich Dehnbar Elfenbein;Das Sloggi GO Casual Damen BH Top bietet unvergleichlichen Tragekomfort dank seiner weichen und geschmeidigen Bio-Baumwolle. Es ist die ideale Wahl für den Alltag und sorgt den ganzen Tag für ein angenehmes Gefühl auf der Haut. Dieses vielseitige BH Top passt sich perfekt an Ihre Körperform an und gewährleistet optimale Bewegungsfreiheit. Die hochwertige Verarbeitung und das atmungsaktive Material machen es zu einem unverzichtbaren Bestandteil jeder modernen Garderobe. Genießen Sie die natürliche Weichheit und die hautfreundlichen Eigenschaften der zertifizierten Bio-Baumwolle. Ein zeitloses Design trifft hier auf Qualität, die Sie bei jedem Tragen spüren können und die zudem nachhaltig ist.;1;17;;product.ops
491626761;78659;7613109117017;SKU-1814556864;7613109117017;;Sloggi Mini Slip GO Crush Damen Gr. S Baumwollmischung Multi-Colour NEU;Der Sloggi GO Crush Mini Slip für Damen bietet optimalen Tragekomfort und eine perfekte Passform für den täglichen Gebrauch. Er ist aus einer hochwertigen Mischung mit zertifizierter Bio-Baumwolle gefertigt, die ein angenehmes Hautgefühl den ganzen Tag über gewährleistet. Dieses praktische 3er-Pack in ansprechenden Multi-Colour-Varianten ermöglicht eine vielseitige Kombination mit Ihrer bestehenden Garderobe. Die atmungsaktive Materialzusammensetzung sorgt zudem für eine hervorragende Luftzirkulation und reduziert effektiv Feuchtigkeit. Mit seinem modernen Design und der bewährten Sloggi-Qualität ist dieser Mini Slip eine ideale Ergänzung für jede Unterwäschesammlung. Er vereint Stil und Funktionalität auf höchstem Niveau, um höchsten Ansprüchen gerecht zu werden.;1;19.95;;product.ops
489183649;78659;7613136901818;SKU-4208989688;7613136901818;M013/Z9;Sloggi Herren Slip Mehrfarbig Gr. EU 6 96% Baumwolle 4% Elastan M013/Z9 NEU;Die Sloggi Start Hipster für Herren bieten herausragenden Komfort und eine optimale Passform für den ganzen Tag. Sie sind aus einer hochwertigen Stretch-Baumwollmischung gefertigt, die maximale Bewegungsfreiheit und dauerhafte Formbeständigkeit garantiert. Die präzise Materialzusammensetzung aus 96% Baumwolle und 4% LYCRA® Elastan sorgt für ein angenehmes Hautgefühl und hohe Elastizität. Diese Hipster sind in ansprechenden Multi-Farben erhältlich und behalten ihre Optik auch nach zahlreichen Wäschen bei. Dieses praktische 3er-Pack ist eine ausgezeichnete Wahl für qualitätsbewusste Männer, die Wert auf Langlebigkeit und Nachhaltigkeit legen. Zusätzlich sind die Unterhosen nach OEKO-TEX® Standard 100 zertifiziert, was höchste Hautfreundlichkeit und Schadstofffreiheit gewährleistet.;1;23.9;;product.ops
488052027;78659;7630751727135;SKU-1055381582;7630751727135;130706;Nespresso Kaffeegläser Set NEU;Das Nespresso Barista Recipe Gläser Set Klein ist die ideale Ergänzung für alle Liebhaber kreativer Kaffeezubereitungen. Diese hochwertigen Gläser aus der BARISTA COLLECTION wurden speziell entwickelt, um Ihre Kaffee-Momente zu bereichern und die vielfältigen Aromen optimal zur Geltung zu bringen. Das Set besticht durch sein elegantes und funktionales Design, welches in Zusammenarbeit mit dem renommierten BIG-GAME Studio entstand. Die klare Formgebung und die erstklassige Verarbeitung machen jedes Glas zu einem zeitlosen Blickfang, der zudem angenehm in der Hand liegt. Jede Packung enthält zwei dieser exquisiten Rezeptgläser, perfekt für die stilvolle Präsentation Ihrer Kaffeekreationen. Sie sind robust, für den regelmäßigen Gebrauch konzipiert und eine Bereicherung für jede moderne Küche oder Kaffeebar.;1;22;;product.ops
491627108;78659;7640415026184;SKU-0500263191;7640415026184;;Namuk Kinder Schneehose Schokolade Gr. EU 104 Polyester Crusade NEU;Die Namuk Crusade Schneehose in Schokolade wurde speziell für aktive Kinder entwickelt, um optimalen Schutz bei winterlichen Outdoor-Abenteuern zu gewährleisten. Ihr hochwertiges Schweizer Design bürgt für höchste Qualitätsstandards und zuverlässige Performance unter anspruchsvollen Bedingungen. Dieses Modell bietet effektiven Schutz vor Kälte und Nässe dank einer beeindruckenden Wassersäule von 10. 000 mm. Gleichzeitig sorgt die optimale Atmungsaktivität von 10. 000 g/m²/24h für eine hervorragende Körpertemperaturregulierung und unbeschwerten Spielspaß. Die nachhaltige PRIMALOFT BIO Isolierung garantiert exzellente Wärme bei geringem Gewicht, während die robuste Polyester-Konstruktion Langlebigkeit verspricht. Ein praktischer Beinabschluss mit integriertem Schneefang schützt zudem zuverlässig vor eindringendem Schnee und erhöht den Tragekomfort.;1;119;;product.ops
489184070;78659;7649988997723;SKU-3130743576;7649988997723;HA-MS-B1-232097;MONASERA Lufterfrischer Halter Set NEU;Der MONASERA Lufterfrischer Halter bereichert Ihren Fahrzeuginnenraum mit stilvollen und angenehmen Düften. Sein elegantes schwarzes Design fügt sich nahtlos in jedes Interieur ein und wertet die Ästhetik jeder Fahrt auf. Das Set enthält den robusten Halter und zwei hochwertige Duft-Refills in Wild Berry sowie Sandelholz & Bergamotte. Die einfache Clip-Befestigung an den Lüftungsschlitzen ermöglicht eine schnelle, werkzeuglose Installation und einen flexiblen Duftwechsel. Gefertigt aus langlebigem Aluminium, garantiert der Autoduft Halter eine lange Lebensdauer und eine wertige Haptik. Das kompakte Design sorgt für diskrete Integration im Fahrzeug und spiegelt höchste Schweizer Qualitätsansprüche wider.;1;35.9;;product.ops
476389851;78659;76a7cc4f-9aa4-4149-ad6b-9cc4ef1dc1df;SKU-7200941317;4011283370618;;Sonnenschutz Panoramadach hinten für Tesla Model 3 Y CLI10206PDH;Dieser hochwertige Sonnenschutz wurde speziell für das Panorama-Glasdach des Tesla Model 3 und Model Y entwickelt und bietet effektiven Schutz vor UV-Strahlung und Hitze. Dadurch bleibt das Fahrzeuginterieur angenehm kühl und wird zuverlässig vor Ausbleichen bewahrt. Gefertigt aus strapazierfähigem Mesh-Gewebe in elegantem Schwarz, reduziert der Sonnenschutz störende Blendeffekte und sorgt für eine deutlich angenehmere Fahrt. Die passgenaue Form gewährleistet eine optimale Abdeckung der gesamten Dachfläche, ohne dabei die Sicht zu beeinträchtigen. Die Montage erfolgt werkzeuglos und unkompliziert mittels eines innovativen Clip-on-Systems, was eine schnelle Anbringung und Entfernung ermöglicht. Dies garantiert eine flexible Nutzung und einfache Handhabung im Alltag.;1;55;;product.ops
467533468;78659;7778bbb4-0a11-414b-a323-1573ab313f48;SKU-6044260478;;8MA 376 783-494;Ausgleichsbehälter Kühlmittel für VW Transporter MAHLE 8MA 376 783-494 NEU;Dieser MAHLE Ausgleichsbehälter ist ein essenzielles Bauteil für das Kühlsystem Ihres VW Transporters, um eine konstante Betriebstemperatur zu gewährleisten. Er sorgt für den notwendigen Druckausgleich und schützt Ihren Motor zuverlässig vor Überhitzung, was die Lebensdauer des Fahrzeugs erheblich verlängert. Das Originalersatzteil ist präzise für VW Transporter Modelle gefertigt und erfüllt höchste Qualitätsstandards durch die Verwendung langlebiger Materialien. Seine transparente Bauweise ermöglicht eine einfache und schnelle Kontrolle des Kühlmittelstands und garantiert eine zuverlässige Funktion auch unter extremen Bedingungen. Der hochwertige MAHLE Ausgleichsbehälter ist für den direkten Einbau konzipiert und bietet eine passgenaue Lösung für Ihr Fahrzeug. Für eine optimale Leistung und dauerhafte Zuverlässigkeit wird die regelmäßige Überprüfung des Kühlmittelstands sowie eine fachgerechte Installation empfohlen.;1;29.99;;product.ops
491627248;78659;7c4d3bb6-e7a1-4fa0-aa88-3da9b25134d8;SKU-3324867175;782903300738;;Auledio Handtuchhalter wie abgebildet NEU;Der Auledio Dreifach-Handtuchhalter bietet eine äußerst flexible und platzsparende Lösung für Ihr Badezimmer oder Ihre Küche. Seine drei schwenkbaren Arme lassen sich individuell von 33 cm bis 56 cm einstellen, um Handtücher optimal zu trocknen und wertvollen Raum effizient zu nutzen. Gefertigt aus robustem Metall in elegantem Schwarz, fügt sich dieser Handtuchhalter nahtlos in moderne Einrichtungen ein. Die hochwertige Verarbeitung garantiert eine lange Lebensdauer und Beständigkeit gegenüber Feuchtigkeit, selbst in anspruchsvollen Umgebungen. Die Montage erfolgt wahlweise bohrfrei über die Tür oder sicher per Wandbefestigung, was eine vielseitige Anpassung an unterschiedliche Raumkonzepte ermöglicht. Zusätzlich bieten zwei integrierte Haken weiteren Platz für Badutensilien oder Kleidung und erhöhen die Funktionalität dieses praktischen Accessoires.;14;22;;product.ops
489688594;78659;8003558101221;SKU-2007106780;8003558101221;47UMOESPB 5325;MILANO Herren Hawaii Hemd Schwarz Orange Gr. L/xL Polyester NEU;Dieses auffällige WIDMANN MILANO Hawaii Hemd mit markantem Flammen-Design ist die perfekte Wahl für Herren, die auf Faschings-, Karnevals- oder Mottopartys einen bleibenden Eindruck hinterlassen möchten. Sein einzigartiges Muster in Schwarz und Orange zieht alle Blicke auf sich und schafft eine unvergleichlich feurige Atmosphäre für jede Veranstaltung. Gefertigt aus leichtem Polyester, bietet dieses kurzärmlige Hemd einen außergewöhnlich hohen Tragekomfort, selbst bei langen Festivitäten. Der lässige V-Ausschnitt und der lockere Schnitt garantieren optimale Bewegungsfreiheit sowie ein angenehmes Gefühl auf der Haut. Ergänzen Sie dieses einzigartige Hemd mühelos mit weiteren Accessoires, um Ihr individuelles Outfit perfekt abzurunden. Das pflegeleichte Material macht es zu einem praktischen Begleiter für jede thematische Veranstaltung und sorgt für langanhaltende Freude und einfache Pflege.;4;22.68;;product.ops
489688634;78659;8003558101238;SKU-8934718651;8003558101238;10123;Widmann Herren Kostümhemd Schwarz Orange Gr.xxL Polyester 10123 NEU;Dieses Widmann Kostümhemd für Herren besticht durch sein auffälliges Flammen-Design in leuchtendem Schwarz und Orange. Es ist die perfekte Wahl für Themenpartys, Karneval, Fasching oder Halloween und sorgt für einen unvergesslichen Auftritt. Gefertigt aus hochwertigem, leichtem Polyester, bietet dieses Hemd hervorragenden Tragekomfort und ist zudem besonders pflegeleicht. Der bequeme Schnitt gewährleistet optimale Bewegungsfreiheit, selbst bei langen Festlichkeiten. Die detailreiche Ausführung des dynamischen Flammenmusters verleiht jedem Outfit eine authentische und lebendige Ausstrahlung. Dieses vielseitige Partyhemd lässt sich ideal mit verschiedenen Accessoires kombinieren, um Ihr individuelles Feuer-Thema stilvoll zu ergänzen.;1;27.99;;product.ops
489688704;78659;80035581118830;SKU-3425228384;8003558118830;;Widmann Herren Schlaghose Pink Gr. L/xL Polyester NEU;Tauchen Sie ein in die glamouröse Welt der 70er Jahre mit dieser authentischen Schlaghose von Widmann, perfekt für Mottopartys, Karneval oder Disco-Events. Sie garantiert einen unverwechselbaren Retro-Look und macht Sie zum strahlenden Mittelpunkt jeder festlichen Veranstaltung. Die Hose besticht durch ihre leuchtend pinke Farbe und den charakteristischen weiten Schlag, der das ikonische Design der Disco-Ära widerspiegelt. Gefertigt aus hochwertigem, leichtem Polyester bietet sie optimalen Tragekomfort und uneingeschränkte Bewegungsfreiheit, ideal für lange Tanznächte. Kombinieren Sie diese auffällige Hose mühelos mit einem farbenfrohen Hemd und passenden Plateauschuhen, um Ihr 70er-Jahre-Outfit zu perfektionieren. Erleben Sie den Geist der Siebziger und tanzen Sie stilvoll durch die Nacht, während Sie alle Blicke auf sich ziehen.;1;24.81;;product.ops
488068691;78659;8004815313234;SKU-1316800430;8004815313234;97901-038;Auffahrkeil für Wohnmobil Wohnwagen 97901-038 2er Set 3-Stufen Gra Fiamma;Die Fiamma Level Up Auffahrkeile ermöglichen eine präzise 3-Stufen-Nivellierung für Wohnmobile und Wohnwagen. Sie gewährleisten einen stabilen und sicheren Stand auf jedem Stellplatz, selbst auf unebenem Gelände. Gefertigt aus robustem, UV-beständigem Kunststoff, sind diese Keile extrem langlebig und widerstandsfähig gegen diverse Witterungseinflüsse. Ihre rostfreie und leicht zu reinigende Beschaffenheit sichert eine lange Nutzungsdauer. Die rutschfeste Oberfläche bietet optimalen Halt für Fahrzeuge bis 5,0 Tonnen und verhindert effektiv ungewolltes Wegrollen. Dieses praktische 2er-Set sorgt für eine schnelle und unkomplizierte Ausrichtung Ihres Fahrzeugs, was einen entspannten Aufenthalt ermöglicht.;1;33.4;;product.ops
489027192;78659;8019606021557;SKU-4777479586;8019606021557;D230S;GIVI Windschild Rauchgrau Kunststoff D230S NEU;Das GIVI Windschild D230S wurde speziell für BMW F650 Modelle der Baujahre 1994-1996 entwickelt, um den Fahrkomfort signifikant zu erhöhen. Es bietet optimalen Windschutz und minimiert Turbulenzen, was besonders auf längeren Fahrten spürbar ist. Die rauchgraue Tönung reduziert effektiv Blendeffekte und verleiht Ihrem Motorrad gleichzeitig eine sportliche und ansprechende Ästhetik. Gefertigt aus hochwertigen, widerstandsfähigen Materialien, garantiert dieses Windschild eine außergewöhnliche Langlebigkeit und zuverlässige Performance unter allen Bedingungen. Die Montage des Windschilds gestaltet sich unkompliziert und ermöglicht einen schnellen, direkten Austausch gegen das Originalteil. Eine im Lieferumfang enthaltene Allgemeine Betriebserlaubnis (ABE) gewährleistet zudem eine problemlose und legale Straßenzulassung in Deutschland.;1;110.5;;product.ops
499990525;78659;8033805473085;SKU-1000000008;8033805473085;MODP0035;Calzedonia Damen Leggings Schwarz Gr. S/M Microfaser MODP0035 NEU;Diese Calzedonia Microfaser Leggings bieten exzellenten Tragekomfort und eine makellose Passform für den täglichen Gebrauch. Sie schmiegen sich sanft an die Haut an und gewährleisten ein durchweg angenehmes Gefühl über den gesamten Tag hinweg. Das nahtlose Design und die Skinny Fit Passform kreieren eine schmeichelhafte Silhouette und maximale Bewegungsfreiheit. Mit einer blickdichten Dichte von 100 Denier sind diese Leggings vielseitig einsetzbar, sowohl solo als auch unter Röcken oder Kleidern. Die elegante schwarze Farbe macht sie zu einem unverzichtbaren Basic, das sich mühelos in jede Garderobe integrieren lässt. Gefertigt aus hochwertiger Microfaser, verspricht dieses Modell Langlebigkeit und Formbeständigkeit für anhaltende Freude.;1;19;;product.ops
489183973;78659;8088208802015;SKU-6543182729;;;AR HOME Spannbettlaken Gr. 140x200cm 80% Baumwolle 20% Recycelte;Dieses AR HOME Spannbettlaken in elegantem Beige bietet eine ideale Kombination aus Komfort und Nachhaltigkeit für Matratzen der Größe 140x200 cm. Es sorgt für ein angenehmes Schlafgefühl und trägt aktiv zum Umweltschutz bei, da es aus 80% Baumwolle und 20% recycelter Baumwolle gefertigt ist. Eine Fadendichte von 144 garantiert eine besonders weiche Haptik und bemerkenswerte Strapazierfähigkeit, die auch nach vielen Wäschen erhalten bleibt. Die elastischen Ränder gewährleisten einen perfekten, faltenfreien und rutschfesten Sitz auf Ihrer Matratze, sodass das Laken stets glatt bleibt. Die Pflege des AR HOME Spannbettlakens ist denkbar einfach, da es maschinenwaschbar und trocknergeeignet ist, was es zu einer äußerst praktischen Ergänzung für jedes Schlafzimmer macht. Sein zeitloses, einfarbiges Design in Beige fügt sich harmonisch in jede Schlafzimmereinrichtung ein und schafft eine beruhigende Atmosphäre.;1;17.99;;product.ops
489184098;78659;81715585302754;SKU-3938831828;8715585302754;X0023LNTRD;PandaEar Essen lernen Esslernset x0023LNTRD Babys und Kleinkinder NEU;Das PandaEar Baby Esslernset aus lebensmittelechtem Silikon unterstützt Ihr Kind optimal beim Übergang zur Beikost. Alle Komponenten sind zu 100% BPA- und Phthalat-frei, um höchste Sicherheit und Wohlbefinden für Ihr Baby zu gewährleisten. Die innovativen Teller sind mit einem starken Saugnapf ausgestattet, der ein Verrutschen effektiv verhindert und so für weniger Unordnung am Esstisch sorgt. Ergonomisch geformtes Besteck mit weichen Silikongriffen fördert die Entwicklung der Feinmotorik und erleichtert kleinen Händen das selbstständige Essen. Dieses umfassende 2er Set bietet alles, was kleine Esser für eine erfolgreiche und saubere Mahlzeit benötigen. Zudem ist das gesamte Esslernset vollständig spülmaschinenfest, was eine mühelose Reinigung nach jeder Mahlzeit ermöglicht und Ihnen wertvolle Zeit im Alltag spart.;1;18.95;;product.ops
476389691;78659;81717285233178;SKU-5764056320;8717285233178;20104-F;Good Morning Bettwäsche-Set 20104-F Baumwolle 155x220cm Sand NEU;Die Good Morning Flanell Bettwäsche BERNARDUS in warmen Sandtönen bietet höchsten Schlafkomfort und schafft eine gemütliche Atmosphäre in Ihrem Schlafzimmer. Sie ist aus weicher, wärmender Baumwolle gefertigt, ideal für kühle Nächte und sorgt für ein angenehmes Hautgefühl. Das elegante Karomuster verleiht jedem Raum eine stilvolle Note und lässt sich vielseitig kombinieren. Dadurch fügt es sich nahtlos in diverse Einrichtungsstile ein und wertet Ihr Ambiente auf. Diese Bettwäsche ist OEKO-TEX Standard 100 zertifiziert, was eine schadstofffreie Produktion und ein sicheres Schlafumfeld garantiert. Ihre pflegeleichten Eigenschaften ermöglichen eine einfache Reinigung und schnelle Wiederverwendung, sodass Sie lange Freude an diesem Qualitätsprodukt haben.;1;59.99;;product.ops
480589133;78659;83e404aa-90ab-4ebe-a933-039625bb1df9;SKU-7193466241;193905429257;3YM61AE;HP 3YM61AE Tintenpatrone 2ml Schwarz NEU;Die originale HP 305 Tintenpatrone in Schwarz liefert gestochen scharfen Text und zuverlässige Ergebnisse für Ihre HP Drucker. Sie ist speziell entwickelt, um konsistente Qualität und eine beeindruckende Leistung bei jedem Ausdruck zu gewährleisten. Diese Patrone ist optimal auf eine Vielzahl von HP DeskJet und ENVY Druckern abgestimmt, darunter Modelle der Serien 2700, 2700e, 2730, 4100, 4100e, 6000e, 6010, 6020, 6022, 6030, 6032, 6400e, 6420, 6420e, 6422. Der einfache Austausch sorgt für eine schnelle Wiederaufnahme Ihrer Druckaufgaben, ohne Kompromisse bei der Druckqualität. Vertrauen Sie auf die bewährte HP Originalqualität, um Dokumente mit tiefschwarzem Text und klaren Grafiken zu erstellen. Mit einer Standardreichweite von ca. 120 Seiten ist diese Tintenpatrone eine effiziente Lösung für den täglichen Gebrauch im Büro oder zu Hause.;1;32.39;;product.ops
489027162;78659;8435017325303;SKU-9037226717;8435017325303;047353;JOSE TORRES Gitarrenhülle JTB-100 für Klassische Konzertgitarre 4/4 Schwarz;Die JOSE TORRES Gitarrenhülle JTB-100 bietet optimalen Schutz für klassische Konzertgitarren der Größe 4/4. Sie gewährleistet einen sicheren Transport und bewahrt Ihr Instrument zuverlässig vor Stößen, Kratzern und Staub. Gefertigt aus robustem Textilmaterial, überzeugt diese hochwertige Hülle durch sorgfältige Verarbeitung und garantiert eine lange Lebensdauer. So bleibt Ihre Gitarre stets in bestem Zustand, geschützt vor den Herausforderungen des täglichen Gebrauchs und unterwegs. Das leichte Design und der ergonomische Tragegriff machen die Hülle besonders komfortabel und ideal für Musiker auf Reisen. Eine praktische Außentasche bietet zusätzlichen Stauraum für Zubehör und Noten, was die Funktionalität dieser stilvollen Gitarrenhülle abrundet.;2;35;;product.ops
489184354;78659;849e919f-0898-4df7-8fbb-e141c351cba4;SKU-2969022222;;C04-061-04;DUNSOO Badteppich C04-061-04 120cm Gr. 70x120cm Mikrofaser Grau NEU;Der DUNSOO Badteppich in elegantem Grau ist eine stilvolle und funktionale Ergänzung für jedes moderne Badezimmer. Er bietet luxuriösen Komfort unter den Füßen und schafft ein trockenes, sicheres Ambiente nach dem Duschen oder Baden. Gefertigt aus hochwertiger Mikrofaser, zeichnet sich dieser Badteppich durch außergewöhnliche Saugfähigkeit und eine angenehm weiche Oberfläche aus. Die integrierte rutschfeste Unterseite gewährleistet einen sicheren Stand auf glatten Fliesen und minimiert effektiv das Risiko von Ausrutschern. Mit seinen großzügigen Abmessungen von 70x120 cm bietet der rechteckige Teppich eine optimale Abdeckung des Bodenbereichs. Für eine einfache und hygienische Pflege ist der Badteppich problemlos maschinenwaschbar, wodurch er stets frisch und sauber bleibt.;1;19.54;;product.ops
467533471;78659;85020cb2-38be-42d7-a2d1-bb5aa92d9e36;SKU-5952589845;;3709;Unbekannt Einhandfräse Silber Türkis Schwarz Kunststoff/Metall 3709;Diese Einhandfräse ist ein leistungsstarkes Elektrowerkzeug, das speziell für präzise Holzbearbeitungsprojekte entwickelt wurde. Sie ermöglicht die exakte Gestaltung von Kanten, Nuten und Profilen, um Werkstücken ein hochwertiges Finish zu verleihen. Das robuste Gerät verfügt über eine doppelte Isolierung, die maximale Sicherheit während des Betriebs gewährleistet und eine lange Lebensdauer unterstützt. Sein kompaktes und ergonomisches Design erleichtert präzises Arbeiten auch in schwer zugänglichen Bereichen. Die konstante Leistung von 220V/50-60Hz garantiert zuverlässige Fräsergebnisse auf verschiedenen Holzarten und Materialien. Diese Einhandfräse ist sofort einsatzbereit und eine wertvolle Ergänzung für jede Werkstatt.;1;65;;product.ops
497025814;78659;8712026440952;SKU-8529737282;8712026440952;;Boland Poncho Damen Gr. Einheitsgröße 100% Polyester Braun NEU;Dieser Boland Damen Poncho ist die perfekte Wahl für Karneval, Fasching oder jede Mottoparty. Er ermöglicht eine schnelle Verwandlung in eine authentische Indianerin oder einen stylischen Hippie. Gefertigt aus 100% strapazierfähigem Polyester, bietet der Poncho hohen Tragekomfort und ist gleichzeitig robust für ausgelassene Feiern. Die detailreiche Gestaltung mit Fransen und dekorativen Perlen sorgt für einen überzeugenden und ansprechenden Look. Dank der praktischen Einheitsgröße passt dieses vielseitige Kostüm den meisten Erwachsenen optimal. Das unkomplizierte An- und Ausziehen garantiert ein unbeschwertes und stilvolles Feiern.;1;16.99;;product.ops
489688891;78659;8712026447449;SKU-3582144495;8712026447449;44744;Boland UnisexErwachsene Schlaghose Regenbogen Gr. M/L 100% Polyester 44744;Diese Boland Regenbogen Schlaghose ist das ideale Kleidungsstück für unvergessliche Auftritte auf Faschings-, Karnevals- oder Mottopartys. Ihr glänzendes, farbenfrohes Design im authentischen 70er-Jahre-Stil sorgt garantiert für ausgelassene Stimmung und maximale Aufmerksamkeit. Gefertigt aus 100% Polyester bietet die Hose einen hohen Tragekomfort und ist gleichzeitig äußerst robust sowie pflegeleicht. Der bequeme Schnitt mit weitem Schlag gewährleistet optimale Bewegungsfreiheit, damit Sie unbeschwert tanzen und ausgelassen feiern können. Das vielseitige Unisex-Design macht diese Schlaghose zu einer hervorragenden Wahl für Damen und Herren gleichermaßen. Kombinieren Sie sie mit passenden Accessoires, um Ihr Disco-Outfit perfekt abzurunden und die Tanzfläche stilvoll zu erobern.;1;12.95;;product.ops
489688890;78659;8712364370409;SKU-6835511556;8712364370409;503221;Funny Fashion Damen Kostüm Beige Gr. EU 44-46 100% Polyester 503221 NEU;Tauchen Sie ein in die aufregende Welt des Dschungels mit dem Funny Fashion Jungle Julia Kostüm, das speziell für abenteuerlustige Erwachsene konzipiert wurde. Dieses authentische Safari-Outfit ist die ideale Wahl für Karneval, lebhafte Mottopartys oder thematische Veranstaltungen. Das Set beinhaltet ein komfortables Kleid im Safari-Stil und einen perfekt abgestimmten Gürtel mit Animalprint, die zusammen den charakteristischen Look ideal abrunden. Gefertigt aus 100% hochwertigem Polyester, bietet es ein angenehmes Tragegefühl und ist gleichzeitig robust genug für lange Eventnächte voller Spaß. Der Lieferumfang umfasst das detailreiche Kleid mit kurzen Ärmeln und Knopfleiste sowie den auffälligen Gürtel, die für eine authentische Darstellung sorgen. Dank seiner einfachen Pflege und der langlebigen Qualität werden Sie lange Freude an diesem einzigartigen und auffälligen Outfit haben.;2;32.99;;product.ops
467527298;78659;8717475102703;SKU-7333529126;8717475102703;310-0237;Außenspiegel Rechts für Ford Transit V363 TYC 310-0237 elektrisch NEU;Dieser hochwertige TYC Außenspiegel wurde speziell für den Ford Transit V363 ab Baujahr 2013 entwickelt und garantiert eine präzise Passform für die rechte Fahrzeugseite. Er ist elektrisch verstellbar und verfügt über eine integrierte Heizfunktion, die stets für klare Sicht bei allen Witterungsbedingungen sorgt. Die integrierte Blinkleuchte erhöht zudem die Sicherheit im Straßenverkehr, indem sie Richtungswechsel deutlich signalisiert. Als direkter Ersatz für das Originalteil ermöglicht dieser Spiegel eine unkomplizierte Plug-and-Play-Installation. Die robuste Bauweise gewährleistet eine lange Lebensdauer und zuverlässige Funktionalität im täglichen Einsatz. Mit seiner schwarzen Oberfläche fügt sich der Spiegel nahtlos in das Fahrzeugdesign ein und stellt die ideale Lösung zur Wiederherstellung der vollständigen Funktionalität dar.;1;85;;product.ops
